id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
628660,99,BlockedShot,0.9169999694824219,0.34,0.09255968779325485,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26923,Brentford,Brighton,4,2,2025-04-19 14:00:00,Vitaly Janelt,Cross
631047,52,BlockedShot,0.8669999694824219,0.25,0.04240436106920242,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26939,Nottingham Forest,Brentford,0,2,2025-05-01 18:30:00,Christian Nørgaard,Chipped
631052,66,BlockedShot,0.8519999694824218,0.49900001525878906,0.05668887495994568,Bryan Mbeumo,a,6552,FromCorner,2024,LeftFoot,26939,Nottingham Forest,Brentford,0,2,2025-05-01 18:30:00,Kevin Schade,Pass
631058,87,MissedShots,0.865999984741211,0.3609999847412109,0.09934757649898529,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26939,Nottingham Forest,Brentford,0,2,2025-05-01 18:30:00,Yehor Yarmolyuk,Pass
631877,69,BlockedShot,0.8630000305175781,0.28200000762939453,0.04805634170770645,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26947,Brentford,Manchester United,4,3,2025-05-04 13:00:00,Mikkel Damsgaard,Pass
631881,82,BlockedShot,0.8190000152587891,0.4859999847412109,0.05878095328807831,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26947,Brentford,Manchester United,4,3,2025-05-04 13:00:00,,None
632762,31,SavedShot,0.9180000305175782,0.2670000076293945,0.04807271435856819,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26954,Ipswich,Brentford,0,1,2025-05-10 14:00:00,Yoane Wissa,Pass
632765,45,BlockedShot,0.8059999847412109,0.3029999923706055,0.03972697630524635,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26954,Ipswich,Brentford,0,1,2025-05-10 14:00:00,Michael Kayode,TakeOn
632773,65,BlockedShot,0.7569999694824219,0.5159999847412109,0.03654393181204796,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26954,Ipswich,Brentford,0,1,2025-05-10 14:00:00,,None
632775,69,SavedShot,0.9619999694824218,0.34400001525878904,0.057218458503484726,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26954,Ipswich,Brentford,0,1,2025-05-10 14:00:00,Keane Lewis-Potter,Cross
635047,21,Goal,0.8930000305175781,0.385,0.07688885182142258,Bryan Mbeumo,h,6552,OpenPlay,2024,RightFoot,26964,Brentford,Fulham,2,3,2025-05-18 14:00:00,Yoane Wissa,Pass
635048,27,SavedShot,0.885,0.5,0.7611688375473022,Bryan Mbeumo,h,6552,Penalty,2024,LeftFoot,26964,Brentford,Fulham,2,3,2025-05-18 14:00:00,,Standard
635063,80,MissedShots,0.87,0.5329999923706055,0.06954582035541534,Bryan Mbeumo,h,6552,OpenPlay,2024,RightFoot,26964,Brentford,Fulham,2,3,2025-05-18 14:00:00,,None
636308,19,Goal,0.9059999847412109,0.4329999923706055,0.4194124639034271,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26978,Wolverhampton Wanderers,Brentford,1,1,2025-05-25 15:00:00,Christian Nørgaard,Pass
636323,73,MissedShots,0.7280000305175781,0.5170000076293946,0.022629648447036743,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26978,Wolverhampton Wanderers,Brentford,1,1,2025-05-25 15:00:00,,None
