id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
611903,77,SavedShot,0.8859999847412109,0.7280000305175781,0.03642391785979271,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26811,Manchester United,Southampton,3,1,2025-01-16 20:00:00,Noussair Mazraoui,Pass
611911,95,SavedShot,0.955,0.325,0.09334053099155426,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26811,Manchester United,Southampton,3,1,2025-01-16 20:00:00,Antony,Pass
612643,88,MissedShots,0.9469999694824218,0.2979999923706055,0.06015342101454735,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26818,Manchester United,Brighton,1,3,2025-01-19 14:00:00,Bruno Fernandes,Pass
612644,90,BlockedShot,0.8809999847412109,0.6659999847412109,0.05449850112199783,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26818,Manchester United,Brighton,1,3,2025-01-19 14:00:00,Amad Diallo Traore,BallTouch
615435,4,BlockedShot,0.935,0.44099998474121094,0.5230885148048401,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26838,Manchester United,Crystal Palace,0,2,2025-02-02 14:00:00,Kobbie Mainoo,Pass
615443,14,MissedShots,0.81,0.6940000152587891,0.019067544490098953,Alejandro Garnacho,h,10552,FromCorner,2024,RightFoot,26838,Manchester United,Crystal Palace,0,2,2025-02-02 14:00:00,,None
615461,94,BlockedShot,0.7730000305175782,0.57,0.012137801386415958,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26838,Manchester United,Crystal Palace,0,2,2025-02-02 14:00:00,,Aerial
617799,9,SavedShot,0.8480000305175781,0.7319999694824219,0.029734758660197258,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26850,Tottenham,Manchester United,1,0,2025-02-16 16:30:00,Matthijs de Ligt,Pass
617807,22,MissedShots,0.904000015258789,0.615,0.3035920262336731,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26850,Tottenham,Manchester United,1,0,2025-02-16 16:30:00,Bruno Fernandes,Pass
617816,54,SavedShot,0.8909999847412109,0.35700000762939454,0.10670050978660583,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26850,Tottenham,Manchester United,1,0,2025-02-16 16:30:00,Joshua Zirkzee,Throughball
617817,57,SavedShot,0.8690000152587891,0.6419999694824219,0.05132530629634857,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26850,Tottenham,Manchester United,1,0,2025-02-16 16:30:00,,None
618239,88,BlockedShot,0.8719999694824219,0.42200000762939455,0.09588675200939178,Alejandro Garnacho,a,10552,OpenPlay,2024,LeftFoot,26855,Everton,Manchester United,2,2,2025-02-22 12:30:00,Diogo Dalot,Pass
619600,38,BlockedShot,0.815,0.5070000076293946,0.0711902603507042,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26871,Manchester United,Ipswich,3,2,2025-02-26 19:30:00,Bruno Fernandes,BallRecovery
622011,14,MissedShots,0.9169999694824219,0.26600000381469724,0.06416162103414536,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26877,Manchester United,Arsenal,1,1,2025-03-09 16:30:00,Bruno Fernandes,Pass
622032,89,MissedShots,0.7919999694824219,0.5309999847412109,0.04348566755652428,Alejandro Garnacho,h,10552,OpenPlay,2024,LeftFoot,26877,Manchester United,Arsenal,1,1,2025-03-09 16:30:00,Victor Lindelöf,Pass
623693,18,SavedShot,0.7859999847412109,0.3060000038146973,0.016354922205209732,Alejandro Garnacho,a,10552,FromCorner,2024,RightFoot,26888,Leicester,Manchester United,0,3,2025-03-16 19:00:00,,None
623707,61,SavedShot,0.855,0.32099998474121094,0.02751380018889904,Alejandro Garnacho,a,10552,FromCorner,2024,RightFoot,26888,Leicester,Manchester United,0,3,2025-03-16 19:00:00,Victor Lindelöf,Pass
623710,66,Goal,0.88,0.36200000762939455,0.08543854206800461,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26888,Leicester,Manchester United,0,3,2025-03-16 19:00:00,Bruno Fernandes,Tackle
